1.280000000000000000e+02,6.617337180893473203e+01
1.290000000000000000e+02,7.129068665890737577e+01
1.300000000000000000e+02,7.477472342173177822e+01
1.310000000000000000e+02,7.365241378286123108e+01
1.320000000000000000e+02,6.839733304932020985e+01
1.330000000000000000e+02,6.265304503996769370e+01
1.340000000000000000e+02,8.141938771248911166e+01
1.350000000000000000e+02,7.642457055975216917e+01
1.360000000000000000e+02,7.970726552334042481e+01
1.370000000000000000e+02,1.000369024539634921e+02
1.380000000000000000e+02,1.405942416096878560e+02
1.390000000000000000e+02,1.463310930465579531e+02
1.400000000000000000e+02,1.387789344337523687e+02
1.410000000000000000e+02,1.763279939222857422e+02
1.420000000000000000e+02,1.243310297270701170e+02
1.430000000000000000e+02,7.838828415439488140e+01
1.440000000000000000e+02,6.511769498072483486e+01
1.450000000000000000e+02,6.542233302472342871e+01
1.460000000000000000e+02,6.520273425537520495e+01
1.470000000000000000e+02,7.793898868418951054e+01
1.480000000000000000e+02,1.149020521236993346e+02
1.490000000000000000e+02,1.487822138812474293e+02
1.500000000000000000e+02,1.711927773733270328e+02
1.510000000000000000e+02,1.489460483076725836e+02
1.520000000000000000e+02,1.255998375500803803e+02
1.530000000000000000e+02,1.195479269576066059e+02
1.540000000000000000e+02,1.302363583092738111e+02
1.550000000000000000e+02,5.193838580533623883e+01
1.560000000000000000e+02,2.140649939647193989e+01
1.570000000000000000e+02,3.311634328318994847e+01
1.580000000000000000e+02,4.087274217146639899e+01
1.590000000000000000e+02,4.664967806176365173e+01
1.600000000000000000e+02,6.658774838361232185e+01
1.610000000000000000e+02,5.927294104016292664e+01
1.620000000000000000e+02,1.012364575469805885e+02
1.630000000000000000e+02,6.762565840852987264e+01
1.640000000000000000e+02,7.609977270526606219e+01
1.650000000000000000e+02,8.194153627582069532e+01
1.660000000000000000e+02,1.299132926885584141e+02
1.670000000000000000e+02,1.357488655300826395e+02
1.680000000000000000e+02,1.287774021593746170e+02
1.690000000000000000e+02,9.468898438785754479e+01
1.700000000000000000e+02,1.334377319360486354e+02
1.710000000000000000e+02,9.327153589529972066e+01
1.720000000000000000e+02,9.438023079216424094e+01
1.730000000000000000e+02,9.155534625664884629e+01
1.740000000000000000e+02,7.817851165939275404e+01
1.750000000000000000e+02,7.488508276143596731e+01
1.760000000000000000e+02,1.882555353978984414e+01
1.770000000000000000e+02,3.980104758720913338e+01
1.780000000000000000e+02,1.624742248716995618e+01
1.790000000000000000e+02,3.719280687700614152e+01
1.800000000000000000e+02,5.416973973152383337e+01
1.810000000000000000e+02,7.183466011872604895e+01
1.820000000000000000e+02,5.622779339636117868e+01
1.830000000000000000e+02,4.905607945767343381e+01
1.840000000000000000e+02,3.988970999166775755e+01
1.850000000000000000e+02,5.261499837681763125e+01
1.860000000000000000e+02,7.414486475305015745e+01
1.870000000000000000e+02,1.071868917102571999e+02
1.880000000000000000e+02,1.211044548346162060e+02
1.890000000000000000e+02,1.237503576961299814e+02
1.900000000000000000e+02,1.133074126855834862e+02
1.910000000000000000e+02,9.906770353159035380e+01
1.920000000000000000e+02,8.713759477388825303e+01
1.930000000000000000e+02,7.317943598307637387e+01
1.940000000000000000e+02,7.239408280238949089e+01
1.950000000000000000e+02,7.241329120407075948e+01
1.960000000000000000e+02,6.438033792738644934e+01
1.970000000000000000e+02,6.719994329595661497e+01
1.980000000000000000e+02,6.618938648201925901e+01
1.990000000000000000e+02,6.896248897457819282e+01
2.000000000000000000e+02,6.738648220818851087e+01
2.010000000000000000e+02,9.110304834538190732e+01
2.020000000000000000e+02,5.945242825109298224e+01
2.030000000000000000e+02,6.290774563656270857e+01
2.040000000000000000e+02,5.567403018962095018e+01
2.050000000000000000e+02,5.355623569929964845e+01
2.060000000000000000e+02,5.491911611418426986e+01
2.070000000000000000e+02,6.296058322082768655e+01
2.080000000000000000e+02,9.478624600684213419e+01
2.090000000000000000e+02,1.289648923726273608e+02
2.100000000000000000e+02,1.509158473626725936e+02
2.110000000000000000e+02,1.588282869197074092e+02
2.120000000000000000e+02,1.595049401533548519e+02
2.130000000000000000e+02,1.598482529657881344e+02
2.140000000000000000e+02,1.543379068650122576e+02
2.150000000000000000e+02,1.539468342685573532e+02
2.160000000000000000e+02,1.547914259909702253e+02
2.170000000000000000e+02,1.578231221943848936e+02
2.180000000000000000e+02,1.596707970602754472e+02
2.190000000000000000e+02,1.559080232997854694e+02
2.200000000000000000e+02,1.495098839310839196e+02
2.210000000000000000e+02,1.521956473671633319e+02
2.220000000000000000e+02,1.547914259909702253e+02
2.230000000000000000e+02,1.522160735877907030e+02
2.240000000000000000e+02,1.483581039204493095e+02
2.250000000000000000e+02,1.392069512672952953e+02
2.260000000000000000e+02,1.301006424646947437e+02
2.270000000000000000e+02,1.162573225240392532e+02
2.280000000000000000e+02,1.018074885780165317e+02
2.290000000000000000e+02,8.764220758431181935e+01
2.300000000000000000e+02,8.082681243103861846e+01
2.310000000000000000e+02,8.478073547201177007e+01
2.320000000000000000e+02,9.317872173421228865e+01
2.330000000000000000e+02,9.317780503311169582e+01
2.340000000000000000e+02,8.954831430965084849e+01
2.350000000000000000e+02,9.118229665610076040e+01
2.360000000000000000e+02,9.228515875303858707e+01
2.370000000000000000e+02,8.684665891177280628e+01
2.380000000000000000e+02,8.771265411616344920e+01
2.390000000000000000e+02,1.044320629361359209e+02
2.400000000000000000e+02,1.098429703734580585e+02
2.410000000000000000e+02,1.019042657154917322e+02
2.420000000000000000e+02,1.218274465766731254e+02
2.430000000000000000e+02,1.067362112353782777e+02
2.440000000000000000e+02,1.030614033403025616e+02
2.450000000000000000e+02,1.014703408392869619e+02
2.460000000000000000e+02,1.070782460565136773e+02
2.470000000000000000e+02,1.064482147691513489e+02
2.480000000000000000e+02,9.483041995828993720e+01
2.490000000000000000e+02,8.431042683610556310e+01
2.500000000000000000e+02,6.782633951186343779e+01
2.510000000000000000e+02,5.958697663472904793e+01
2.520000000000000000e+02,5.057791005473545454e+01
2.530000000000000000e+02,8.408838842577257822e+01
2.540000000000000000e+02,1.766335393365700668e+02
2.550000000000000000e+02,1.629215283451262053e+02
2.560000000000000000e+02,1.687170980851536797e+02
2.570000000000000000e+02,1.718143589273696819e+02
2.580000000000000000e+02,1.663625356160911508e+02
2.590000000000000000e+02,1.724039307247960835e+02
2.600000000000000000e+02,1.639287073020551588e+02
2.610000000000000000e+02,1.292771777760302427e+02
2.620000000000000000e+02,8.658389102963256789e+01
2.630000000000000000e+02,7.075325022653157703e+01
